.row_id,Feature,SHAP_value,Feature_value,Feature_value_scaled
50,Initial Breadth,0.03984307870268822,0.064722387,0.07838807402198303
51,Delta Breadth,0.09607363492250443,0.009446621,0.6276263688863658
51,Delta Pi,-0.03568846359848976,-3.69344e-4,0.6221405666619798
51,Delta SNV Density,-0.03592637926340103,0.019167751,0.39161531112073444
51,Disinfection Type,-0.07541011646389961,NA,NA
51,Initial Breadth,-0.006107041612267494,0.1019225,0.12359225612327915
52,Delta Breadth,0.23657646775245667,0.003550676,0.6233799110934259
52,Delta Pi,-0.06589040905237198,-0.026599143,0.2786842376587261
52,Delta SNV Density,-0.04207657277584076,-0.034959127,0.39069844207220666
52,Disinfection Type,0.06803337763994932,NA,NA
52,Initial Breadth,-0.040769170969724655,0.036174704,0.043698000341237074
53,Delta Breadth,0.18369996547698975,0.101433296,0.6938782645367443
53,Delta Pi,-0.01770089752972126,-0.015907112,0.4186870534198757
53,Delta SNV Density,-0.059951528906822205,-0.023636266,0.3908902429145106
53,Disinfection Type,0.09487060880928766,NA,NA
53,Initial Breadth,8.511149790138006e-4,0.133760134,0.16228015486730762
54,Delta Breadth,0.21230629086494446,0.031452707,0.6434758918019974
54,Delta Pi,-0.035918451845645905,4.04461e-4,0.6322728678917515
54,Delta SNV Density,0.07159489393234253,-0.849162362,0.37690644495420017
54,Disinfection Type,0.0195417869836092,NA,NA
54,Initial Breadth,0.024958062916994095,0.34821044,0.42287212360951754
55,Delta Breadth,0.2553894519805908,0.07509083,0.674905534969058
55,Delta Pi,-0.0519879013299942,-5.37082e-4,0.6199441839251412
55,Delta SNV Density,0.07514467090368271,-0.929393705,0.37554738568759116
55,Disinfection Type,0.020809299312531948,NA,NA
55,Initial Breadth,0.028327081352472305,0.349033837,0.42387268476183615
56,Delta Breadth,-0.08690131455659866,-0.005771365,0.6166658637862421
56,Delta Pi,0.006470717955380678,1.56321e-4,0.6290236911260864
56,Delta SNV Density,-0.018434707075357437,0.165819503,0.39409948270589723
56,Disinfection Type,0.012783036567270756,NA,NA
56,Initial Breadth,0.0522175058722496,0.232427882,0.28217750163388317
57,Delta Breadth,1.212766408920288,0.513688494,0.9907983169163102
57,Delta Pi,0.21504630148410797,-0.010715939,0.4866609338831156
57,Delta SNV Density,0.5674391984939575,-11.83216747,0.19086250864315588
57,Disinfection Type,0.0159330191090703,NA,NA
